,Identifying num,url,claimDate,claimYear,claimant,claimant_canonical_name,Local/State/National,Current Role,Aspiring Role,State,City,languageCode,publisher.name,publisher.site,text,title,reviewDate,claimant_party,textualRating,ratingsimp,T/F RQ1,is_politician_strict,Fear,Self/Personal Record,Opponent/Opponent's Record,Legislation,National and State Macroeconomic Issues,Economic Well-Being and Domestic Commerce,Labor and Employment,Foreign Trade,Taxes,"Civil Rights, Minority Issues, and Civil Liberties",Immigration and Refugee Issues,LGBTQ,Race,Religion,Women,Health (non-care),Social Welfare,Education,Abortion,Healthcare,Government Operations,Defense/Military,International_affairs and Foreign Aid,Voting/Elections,Agriculture,Environment,Energy,Transportation,Community Development and Housing,Technology Science Space,Media and Communications,Law and Crime and Policing,Terrorism,Guns,History,Record/Candidate Biography/ Campaigns and Personal Behavior
,1327,https://www.politifact.com/factchecks/2019/sep/27/rob-swearingen/state-rep-exaggerates-claim-gov-tony-evers-veto-sc/,2019-09-05,2019,Rob Swearingen,Rob Swearingen,,,,,,en,PolitiFact,politifact.com,Says Gov. Tony Evers vetoed a school computer program; 'saying it would be better spent in urban districts like Madison and Milwaukee.',State rep exaggerates claim on Gov. Tony Evers veto of school technology program,NA,Republican,FALSE,2 False,False(ish),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
,1585,https://www.politifact.com/factchecks/2019/sep/06/kamala-harris/kamala-harris-said-she-sued-exxon-mobil-california/,2019-09-05,2019,Kamala Harris,Kamala Harris,,,,,,en,PolitiFact,politifact.com,Says she 'sued Exxon Mobil' as California attorney general.,Kamala Harris claimed she 'sued Exxon Mobil' as California AG. She didn't.,NA,Democratic,FALSE,2 False,False(ish),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
,958,https://www.politifact.com/factchecks/2019/sep/11/sheldon-whitehouse/its-true-millions-dark-money-has-been-spent-tilt-c/,2019-09-06,2019,Sheldon Whitehouse; D-R.I.,Sheldon Whitehouse,,,,,,en,PolitiFact,politifact.com,One unnamed donor gave $17 million to the Leo-affiliated Judicial Crisis Network to block the nomination of Judge Merrick Garland and to support Gorsuch; then a donor — perhaps the same one — gave another $17 million to prop up Kavanaugh.',It's true: millions in dark money has been spent to tilt courts right,NA,Democratic,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2210,https://www.politifact.com/factchecks/2019/sep/23/nathan-mcmurray/mcmurrays-illegal-immigration-claim-only-part-stor/,2019-09-10,2019,Nate McMurray,Nate McMurray,,,,,,en,PolitiFact,politifact.com,Under @BarackObama illegal immigration dropped to a 50-year low.',McMurray's illegal immigration claim is only part of the story,NA,Democratic,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
,2399,https://www.politifact.com/factchecks/2019/sep/20/rick-scott/florida-sen-rick-scott-misleads-about-record-fundi/,2019-09-11,2019,Rick Scott,Rick Scott,,,,,,en,PolitiFact,politifact.com,When Rick Scott was governor; Florida 'invested record funding in HIV/AIDS prevention.',Florida Sen. Rick Scott misleads about 'record funding' for HIV prevention,NA,Republican,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
,1657,https://www.politifact.com/factchecks/2019/sep/13/joe-biden/fact-checking-biden-use-cages-during-obama-adminis/,2019-09-12,2019,Joe Biden,Joe Biden,,,,,,en,PolitiFact,politifact.com,Says the Obama administration 'didn't lock people up in cages.',Fact-checking Biden on use of cages for immigrants during Obama administration,NA,Democratic,FALSE,2 False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
,2255,https://www.politifact.com/factchecks/2019/sep/13/bernie-sanders/do-50-million-people-really-lose-health-coverage-e/,2019-09-12,2019,Bernie Sanders,Bernie Sanders,National,Senator ,President,VT,,en,PolitiFact,politifact.com,Was it 150 million people on private insurance? 50 million of those people lose their private insurance every year when they quit their jobs; or they go unemployed; or their employer changes their insurance policy.',Do 50 million people really lose health coverage each year because of their jobs?,NA,Democratic,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,44,https://www.politifact.com/factchecks/2019/sep/13/elizabeth-warren/sen-elizabeth-warren-conflated-votes-assault-weapo/,2019-09-12,2019,Elizabeth Warren,Elizabeth Warren,,,,,,en,PolitiFact,politifact.com,54 senators said; let's do background checks; let's get rid of assault weapons; and with 54 senators it failed because of the filibuster.',Sen. Elizabeth Warren conflated votes on assault weapons; background checks,NA,Democratic,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1967,https://www.politifact.com/factchecks/2019/sep/18/joe-biden/biden-says-obama-ended-workplace-raids-immigrants/,2019-09-12,2019,Joe Biden,Joe Biden,,,,,,en,PolitiFact,politifact.com,The Obama-Biden Administration did not conduct workplace raids—in fact; it ended them.',Biden says Obama ended workplace raids of immigrants. That's Half True,NA,Democratic,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,977,https://www.politifact.com/factchecks/2019/sep/12/joe-biden/biden-exaggerated-percentage-americans-who-favor-a/,2019-09-13,2019,Joe Biden,Joe Biden,,,,,,en,PolitiFact,politifact.com,Over 90% of the American people think we have to get assault weapons off the street — period.',Biden exaggerated the percentage of Americans who favor an assault weapons ban,NA,Democratic,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
,1891,https://www.politifact.com/factchecks/2019/sep/13/julian-castro/julian-castro-attack-joe-bidens-health-plan-falls-/,2019-09-13,2019,Julian Castro,Julian Castro,,,,,,en,PolitiFact,politifact.com,The difference between what I support and what you support; Vice President Biden; is that you require them to opt in (to a Medicare public option); and I would not require them to opt in. … They would automatically be enrolled. That’s a big difference. … Are you forgetting what you said two minutes ago?',Julian Castro's attack on Joe Biden for forgetting his health care plan falls flat,NA,Democratic,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
,814,https://www.politifact.com/factchecks/2019/sep/18/tom-barrett/barrett-overshoots-claim-about-milwaukee-tax-rates/,2019-09-15,2019,Tom Barrett,Tom Barrett (Wisconsin politician),,,,,,en,PolitiFact,politifact.com,Milwaukee has less taxing power than most similar cities and is the only U.S. city of 400;000 or more 'that does not have a sales tax or local income tax.',Barrett overshoots on claim about Milwaukee tax rates,NA,Democratic,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,212,https://www.politifact.com/factchecks/2019/sep/19/hillary-clinton/hillary-clinton-wrong-again-wisconsin-voter-id/,2019-09-17,2019,Hillary Clinton,Hillary Clinton,,,,,,en,PolitiFact,politifact.com,Between 27;000 and 200;000 Wisconsinites were 'turned away' from the polls in 2016 due to lack of proper identification.,Hillary Clinton way off; again; on Wisconsin voter ID,NA,Democratic,Pants on Fire,1 Pants On Fire,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,2298,https://www.politifact.com/factchecks/2019/oct/04/adam-schiff/adam-schiffs-false-claim-we-have-not-spoken-direct/,2019-09-17,2019,Adam Schiff,Adam Schiff,National,Congressman,,CA,,en,PolitiFact,politifact.com,We have not spoken directly with the whistleblower.',Adam Schiff's false claim that 'we have not spoken directly with the whistleblower',NA,Democratic,FALSE,2 False,False(ish),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,2061,https://www.politifact.com/factchecks/2019/oct/23/jeremy-thiesfeldt/no-vast-majority-wisconsin-students-are-not-below-/,2019-09-19,2019,Jeremy Thiesfeldt,Jeremy Thiesfeldt,,,,,,en,PolitiFact,politifact.com,The vast majority of Wisconsin students cannot even read; write; or do math at grade level.',No; the 'vast majority' of Wisconsin students are not below grade level,NA,Republican,FALSE,2 False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,1158,https://www.politifact.com/factchecks/2019/oct/16/andrew-yang/fact-checking-andrew-yang-history-universal-basic-/,2019-09-21,2019,Andrew Yang,Andrew Yang,National,,President,TX,,en,PolitiFact,politifact.com,Says about universal basic income; 'Thomas Paine was for it at our founding ... Martin Luther King; champion in the ‘60s; called it a guaranteed minimum income for all Americans… It passed the U.S. House of Representatives twice in 1971.',Fact-checking Andrew Yang on history of universal basic income,NA,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2348,https://www.politifact.com/factchecks/2019/oct/04/joe-biden/us-middle-class-no-longer-leads-world-bidens-claim/,2019-09-21,2019,Joe Biden,Joe Biden,,,,,,en,PolitiFact,politifact.com,We’re no longer the wealthiest middle class in the world.',US middle class no longer leads the world? Biden's claim mostly on target,NA,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1853,https://www.politifact.com/factchecks/2019/oct/29/brian-kolb/kolb-takes-aim-buffalo-billion-job-promises/,2019-09-24,2019,Brian Kolb,Brian Kolb,,,,,,en,PolitiFact,politifact.com,The Buffalo Billion is 'still breaking every job promise',Kolb takes aim at 'Buffalo Billion' job promises,NA,Republican,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,375,https://www.politifact.com/article/2020/jan/23/stump-speech-analyzer-pete-buttigieg/,2019-09-29,2019,Pete Buttigieg,Pete Buttigieg,,,,,,en,PolitiFact,politifact.com,Every time we have won; at least in the last 50 or 60 years; it’s been with a candidate who called the country to a higher vision of itself; who hadn’t been in Washington for too long; and who spoke for a new generation.',The Stump Speech Analyzer: Pete Buttigieg,NA,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,812,https://www.politifact.com/factchecks/2019/oct/11/glenn-grothman/wisconsin-lawmakers-claim-millionaires-are-eligibl/,2019-10-02,2019,Glenn Grothman,Glenn Grothman,,,,,,en,PolitiFact,politifact.com,Millionaires are eligible for food stamps; but 'Donald Trump came along and decided to put a stop to it.',Wisconsin lawmaker's claim that millionaires are eligible for food stamps is in the bag,NA,Republican,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,948,https://www.politifact.com/factchecks/2019/nov/19/richard-ojeda/what-percentage-americans-have-alcohol-use-disorde/,2019-10-04,2019,Richard Ojeda,Richard Ojeda,,,,,,en,PolitiFact,politifact.com,One in eight American adults; or 12.7 percent of the U.S population; now meets diagnostic criteria for alcohol use disorder.',What percentage of Americans have alcohol use disorder?,NA,Democratic,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,574,https://www.politifact.com/factchecks/2019/nov/02/crystal-peoples-stokes/peoples-stokes-assurances-medical-marijuana-vaping/,2019-10-09,2019,Crystal Peoples-Stokes,Crystal Peoples-Stokes,,,,,,en,PolitiFact,politifact.com,If folks are vaping a legal medical cannabis product that comes from any of the New York state operators; they will not have to worry about the negative impacts on their lungs.',Peoples-Stokes' assurances on medical marijuana vaping are too broad,NA,Democratic,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,583,https://www.politifact.com/factchecks/2019/oct/15/elizabeth-warren/phony-facebook-ad-warren-said-most-tv-networks-wil/,2019-10-10,2019,Elizabeth Warren,Elizabeth Warren,,,,,,en,PolitiFact,politifact.com,If Trump tries to lie in a TV ad; most networks will refuse to air it. But Facebook just cashes Trump’s checks.',In phony Facebook ad; Warren said most TV networks will refuse ads with a 'lie' but that's wrong,NA,Democratic,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
,1867,https://www.politifact.com/factchecks/2019/oct/17/greg-abbott/how-much-does-city-austin-spend-homeless-person/,2019-10-10,2019,Greg Abbott,Greg Abbott,,,,,,en,PolitiFact,politifact.com,The City of Austin is dedicating more than $20;000 PER HOMELESS PERSON in Austin.',How much does the city of Austin spend; per homeless person?,NA,Republican,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,841,https://www.politifact.com/factchecks/2019/oct/17/rand-paul/fact-checking-rand-pauls-appearance-view/,2019-10-11,2019,Rand Paul,Rand Paul,,,,,,en,PolitiFact,politifact.com,Most people below $50;000 don’t pay any income tax. The top 1 percent in our country pay 40%.',Rand Paul's claim about taxes went over poorly on The View; but it was pretty accurate,NA,Republican,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,472,https://www.politifact.com/factchecks/2019/oct/22/nikki-fried/will-hemp-replace-plastics-and-concrete-florida-de/,2019-10-12,2019,Nikki Fried,Nikki Fried,,,,,,en,PolitiFact,politifact.com,Hemp has 25;000-35;000 known usages. That means it is going to be something that will replace plastics; and styrofoam and concrete.',25;000 uses for hemp; including a replacement for concrete and plastic? Not so fast,NA,Democratic,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,1641,https://www.politifact.com/factchecks/2019/oct/12/kevin-brady/income-inequality-growing-or-shrinking-united-stat/,2019-10-12,2019,Kevin Brady,Kevin Brady,,,,,,en,PolitiFact,politifact.com,Says the Associated Press was wrong to report that 'Income Inequality grew to largest in 50 years' because in a 'new Census report all four measures of income inequality SHRUNK; reversing rise over past five decades.',Is income inequality growing or shrinking in the United States?,NA,Republican,Mostly False,3 Mostly False,False(ish),TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
,1826,https://www.politifact.com/factchecks/2019/oct/16/ilhan-omar/does-1-pay-less-taxes-everyone-else/,2019-10-12,2019,Ilhan Omar,Ilhan Omar,,,,,,en,PolitiFact,politifact.com,The 1% is paying less in taxes than everyone else.',Ilhan Omar's claim about the tax burden of the 1% needs context,NA,Democratic,Half True,4 Half True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,18,https://www.politifact.com/factchecks/2019/nov/18/david-mckinley/what-value-drugs-come-us-border/,2019-10-13,2019,David McKinley,David McKinley,,,,,,en,PolitiFact,politifact.com,$53 million a week is coming across the border in drugs.',What is the value of drugs that come to the US border?,NA,Republican,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,414,https://www.politifact.com/factchecks/2019/oct/16/joe-biden/bidens-claim-medicare-all-tax-hikes-rests-flaky-an/,2019-10-15,2019,Joe Biden,Joe Biden,,,,,,en,PolitiFact,politifact.com,For people making between $50;000 and $75;000 a year; their taxes are going up about $5;000 because the fact is; they will pay more in new taxes' for Medicare for All.,Joe Biden's claim on Medicare For All tax hikes rests on flaky analysis,NA,Democratic,Mostly False,3 Mostly False,False(ish),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,925,https://www.politifact.com/factchecks/2019/oct/16/julian-castro/julian-castro-wrong-about-job-losses-ohio-michigan/,2019-10-15,2019,Julian Castro,Julian Castro,,,,,,en,PolitiFact,politifact.com,Ohio; Michigan; and Pennsylvania actually in the latest jobs data have lost jobs; not gained them.',Julian Castro wrong about job losses in Ohio; Michigan; Pennsylvania,NA,Democratic,FALSE,2 False,False(ish),TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
,191,https://www.politifact.com/factchecks/2019/oct/16/elizabeth-warren/warren-wades-debate-health-care-costs-and-bankrupt/,2019-10-15,2019,Elizabeth Warren,Elizabeth Warren,,,,,,en,PolitiFact,politifact.com,Back when I was studying it; two out of three families that ended up in bankruptcy after a serious medical problem had health insurance.',Elizabeth Warren wades into debate on health care costs and bankruptcy,NA,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,2173,https://www.politifact.com/factchecks/2019/oct/21/beto-orourke/despite-his-claim-presidential-candidate-beto-orou/,2019-10-16,2019,Beto O'Rourke,Beto O'Rourke,National,Congressman,President,TX,,en,PolitiFact,politifact.com,To be clear; I’m not talking about confiscating anybody’s guns.',Presidential candidate Beto O'Rourke falsely claims he hasn't talked about confiscating guns,NA,Democratic,FALSE,2 False,False(ish),TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE
,143,https://www.politifact.com/factchecks/2019/oct/16/pete-buttigieg/refereeing-pete-buttigieg-elizabeth-warren-medicar/,2019-10-16,2019,Pete Buttigieg,Pete Buttigieg,,,,,,en,PolitiFact,politifact.com,Americans 'say that what they want is a choice' to join a single-payer system like Medicare rather than ending private insurance.,Refereeing Pete Buttigieg; Elizabeth Warren on public support for Medicare for All,NA,Democratic,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,516,https://www.politifact.com/factchecks/2019/oct/30/joe-biden/fact-checking-joe-bidens-claim-hes-among-poorest-g/,2019-10-16,2019,Joe Biden,Joe Biden,,,,,,en,PolitiFact,politifact.com,I entered as one of the poorest men in Congress; left one of the poorest men in government; in Congress and as vice president.',Fact-checking Joe Biden's claim that he was among the poorest in government,NA,Democratic,Mostly True,5 Mostly True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
,1152,https://www.politifact.com/factchecks/2019/dec/17/jim-justice/jim-justice-right-about-growth-west-virginia-touri/,2019-10-16,2019,Jim Justice,Jim Justice,,,,,,en,PolitiFact,politifact.com,Says a new annual report shows that 'West Virginia’s tourism industry has grown for the second consecutive year; reversing years of decline and outpacing national growth by 58 percent.',Is Jim Justice right about growth in West Virginia tourism?,NA,Republican,TRUE,6 True,True)ish,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
